Domain Code,Domain,Area Code (FAO),Area,Element Code,Element,Item Code (FAO),Item,Year Code,Year,Unit,Value,Flag,Flag Description
"TCL","Crops and livestock products","165","Pakistan","5610","Import Quantity","826","Tobacco, unmanufactured","2018","2018","tonnes","2029","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5622","Import Value","826","Tobacco, unmanufactured","2018","2018","1000 US$","14341","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5910","Export Quantity","826","Tobacco, unmanufactured","2018","2018","tonnes","7973","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5922","Export Value","826","Tobacco, unmanufactured","2018","2018","1000 US$","20829","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5610","Import Quantity","388","Tomatoes","2018","2018","tonnes","181605","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5622","Import Value","388","Tomatoes","2018","2018","1000 US$","30264","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5910","Export Quantity","388","Tomatoes","2018","2018","tonnes","26242","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5922","Export Value","388","Tomatoes","2018","2018","1000 US$","8622","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5610","Import Quantity","391","Tomatoes, paste","2018","2018","tonnes","4086","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5622","Import Value","391","Tomatoes, paste","2018","2018","1000 US$","5711","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5910","Export Quantity","391","Tomatoes, paste","2018","2018","tonnes","536","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5922","Export Value","391","Tomatoes, paste","2018","2018","1000 US$","1089","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5610","Import Quantity","392","Tomatoes, peeled","2018","2018","tonnes","16","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5622","Import Value","392","Tomatoes, peeled","2018","2018","1000 US$","18","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5610","Import Quantity","692","Vanilla","2018","2018","tonnes","0","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5622","Import Value","692","Vanilla","2018","2018","1000 US$","0","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5610","Import Quantity","471","Vegetables in vinegar","2018","2018","tonnes","360","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5622","Import Value","471","Vegetables in vinegar","2018","2018","1000 US$","570","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5910","Export Quantity","471","Vegetables in vinegar","2018","2018","tonnes","5340","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5922","Export Value","471","Vegetables in vinegar","2018","2018","1000 US$","9842","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5610","Import Quantity","469","Vegetables, dehydrated","2018","2018","tonnes","1283","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5622","Import Value","469","Vegetables, dehydrated","2018","2018","1000 US$","2829","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5910","Export Quantity","469","Vegetables, dehydrated","2018","2018","tonnes","1844","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5922","Export Value","469","Vegetables, dehydrated","2018","2018","1000 US$","469","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5610","Import Quantity","463","Vegetables, fresh nes","2018","2018","tonnes","58","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5622","Import Value","463","Vegetables, fresh nes","2018","2018","1000 US$","63","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5910","Export Quantity","463","Vegetables, fresh nes","2018","2018","tonnes","60736","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5922","Export Value","463","Vegetables, fresh nes","2018","2018","1000 US$","24458","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5610","Import Quantity","460","Vegetables, fresh or dried products nes","2018","2018","tonnes","2","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5622","Import Value","460","Vegetables, fresh or dried products nes","2018","2018","1000 US$","7","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5910","Export Quantity","460","Vegetables, fresh or dried products nes","2018","2018","tonnes","1","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5922","Export Value","460","Vegetables, fresh or dried products nes","2018","2018","1000 US$","2","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5610","Import Quantity","473","Vegetables, frozen","2018","2018","tonnes","1109","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5622","Import Value","473","Vegetables, frozen","2018","2018","1000 US$","824","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5910","Export Quantity","473","Vegetables, frozen","2018","2018","tonnes","8529","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5922","Export Value","473","Vegetables, frozen","2018","2018","1000 US$","6661","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5610","Import Quantity","476","Vegetables, homogenized preparations","2018","2018","tonnes","6","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5622","Import Value","476","Vegetables, homogenized preparations","2018","2018","1000 US$","8","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5910","Export Quantity","476","Vegetables, homogenized preparations","2018","2018","tonnes","18","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5922","Export Value","476","Vegetables, homogenized preparations","2018","2018","1000 US$","27","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5610","Import Quantity","472","Vegetables, preserved nes","2018","2018","tonnes","412","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5622","Import Value","472","Vegetables, preserved nes","2018","2018","1000 US$","647","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5910","Export Quantity","472","Vegetables, preserved nes","2018","2018","tonnes","971","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5922","Export Value","472","Vegetables, preserved nes","2018","2018","1000 US$","2702","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5610","Import Quantity","475","Vegetables, preserved, frozen","2018","2018","tonnes","93","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5622","Import Value","475","Vegetables, preserved, frozen","2018","2018","1000 US$","145","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5910","Export Quantity","475","Vegetables, preserved, frozen","2018","2018","tonnes","764","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5922","Export Value","475","Vegetables, preserved, frozen","2018","2018","1000 US$","1992","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5610","Import Quantity","474","Vegetables, temporarily preserved","2018","2018","tonnes","32","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5622","Import Value","474","Vegetables, temporarily preserved","2018","2018","1000 US$","25","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5910","Export Quantity","474","Vegetables, temporarily preserved","2018","2018","tonnes","400","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5922","Export Value","474","Vegetables, temporarily preserved","2018","2018","1000 US$","452","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5610","Import Quantity","565","Vermouths & similar","2018","2018","tonnes","1","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5622","Import Value","565","Vermouths & similar","2018","2018","1000 US$","15","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5610","Import Quantity","232","Walnuts, shelled","2018","2018","tonnes","8","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5622","Import Value","232","Walnuts, shelled","2018","2018","1000 US$","23","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5910","Export Quantity","232","Walnuts, shelled","2018","2018","tonnes","3","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5922","Export Value","232","Walnuts, shelled","2018","2018","1000 US$","9","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5610","Import Quantity","222","Walnuts, with shell","2018","2018","tonnes","3799","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5622","Import Value","222","Walnuts, with shell","2018","2018","1000 US$","9754","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5910","Export Quantity","222","Walnuts, with shell","2018","2018","tonnes","1","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5922","Export Value","222","Walnuts, with shell","2018","2018","1000 US$","1","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5610","Import Quantity","567","Watermelons","2018","2018","tonnes","6968","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5622","Import Value","567","Watermelons","2018","2018","1000 US$","1027","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5910","Export Quantity","567","Watermelons","2018","2018","tonnes","3006","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5922","Export Value","567","Watermelons","2018","2018","1000 US$","1042","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5610","Import Quantity","631","Waters,ice etc","2018","2018","tonnes","1818","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5622","Import Value","631","Waters,ice etc","2018","2018","1000 US$","589","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5910","Export Quantity","631","Waters,ice etc","2018","2018","tonnes","36","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5922","Export Value","631","Waters,ice etc","2018","2018","1000 US$","43","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5610","Import Quantity","1296","Waxes vegetable","2018","2018","tonnes","123","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5622","Import Value","1296","Waxes vegetable","2018","2018","1000 US$","372","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5910","Export Quantity","1296","Waxes vegetable","2018","2018","tonnes","1","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5922","Export Value","1296","Waxes vegetable","2018","2018","1000 US$","1","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5910","Export Quantity","15","Wheat","2018","2018","tonnes","1650824","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5922","Export Value","15","Wheat","2018","2018","1000 US$","322417","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5610","Import Quantity","900","Whey, dry","2018","2018","tonnes","26009","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5622","Import Value","900","Whey, dry","2018","2018","1000 US$","17895","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5910","Export Quantity","900","Whey, dry","2018","2018","tonnes","1731","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5922","Export Value","900","Whey, dry","2018","2018","1000 US$","746","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5610","Import Quantity","564","Wine","2018","2018","tonnes","8","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5622","Import Value","564","Wine","2018","2018","1000 US$","112","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5610","Import Quantity","988","Wool, degreased","2018","2018","tonnes","249","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5622","Import Value","988","Wool, degreased","2018","2018","1000 US$","1199","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5910","Export Quantity","988","Wool, degreased","2018","2018","tonnes","811","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5922","Export Value","988","Wool, degreased","2018","2018","1000 US$","1688","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5610","Import Quantity","987","Wool, greasy","2018","2018","tonnes","307","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5622","Import Value","987","Wool, greasy","2018","2018","1000 US$","985","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5910","Export Quantity","987","Wool, greasy","2018","2018","tonnes","108","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5922","Export Value","987","Wool, greasy","2018","2018","1000 US$","251","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5910","Export Quantity","1009","Wool, hair waste","2018","2018","tonnes","2150","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5922","Export Value","1009","Wool, hair waste","2018","2018","1000 US$","2949","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5610","Import Quantity","892","Yoghurt, concentrated or not","2018","2018","tonnes","115","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5622","Import Value","892","Yoghurt, concentrated or not","2018","2018","1000 US$","210","","Official data"
